temporada,nombre_equipo,nombre_jugador,url_jugador,url_equipo_origen
2025-2026,Cantabria,Pablo Hernandez,https://www.proballers.com/es/baloncesto/jugador/183475/pablo-hernandez,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2025
2025-2026,Cantabria,Diego Alderete,https://www.proballers.com/es/baloncesto/jugador/175621/diego-alderete,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2025
2025-2026,Cantabria,German Martinez,https://www.proballers.com/es/baloncesto/jugador/70746/german-martinez,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2025
2025-2026,Cantabria,Garmine Kande,https://www.proballers.com/es/baloncesto/jugador/180442/garmine-kande,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2025
2025-2026,Cantabria,Bautista Lugarini,https://www.proballers.com/es/baloncesto/jugador/174966/bautista-lugarini,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2025
2025-2026,Cantabria,Jiahao Yu,https://www.proballers.com/es/baloncesto/jugador/245403/jiahao-yu,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2025
2025-2026,Cantabria,Jahvaughn Powell,https://www.proballers.com/es/baloncesto/jugador/179915/jahvaughn-powell,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2025
2025-2026,Cantabria,Beltran De La Llama Ruiz,https://www.proballers.com/es/baloncesto/jugador/300650/beltran-de-la-llama-ruiz,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2025
2025-2026,Cantabria,Carlos Taboada Heiskanen,https://www.proballers.com/es/baloncesto/jugador/239898/carlos-taboada-heiskanen,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2025
2025-2026,Hestia Menorca,Spencer Littleson,https://www.proballers.com/es/baloncesto/jugador/190559/spencer-littleson,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Thaddus McFadden,https://www.proballers.com/es/baloncesto/jugador/17115/thaddus-mcfadden,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Jalen Cone,https://www.proballers.com/es/baloncesto/jugador/189199/jalen-cone,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Edgar Vicedo,https://www.proballers.com/es/baloncesto/jugador/37850/edgar-vicedo,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Jaume Lobo,https://www.proballers.com/es/baloncesto/jugador/237776/jaume-lobo,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Victor Arteaga,https://www.proballers.com/es/baloncesto/jugador/50424/victor-arteaga,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Fernando Zurbriggen,https://www.proballers.com/es/baloncesto/jugador/63622/fernando-zurbriggen,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Adams Sola,https://www.proballers.com/es/baloncesto/jugador/70716/adams-sola,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Emmanuel Wembi,https://www.proballers.com/es/baloncesto/jugador/181027/emmanuel-wembi,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Pol Figueras,https://www.proballers.com/es/baloncesto/jugador/65548/pol-figueras,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Nicolas Sebastien Galette,https://www.proballers.com/es/baloncesto/jugador/300071/nicolas-sebastien-galette,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Fynn Schott,https://www.proballers.com/es/baloncesto/jugador/255037/fynn-schott,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Pol Molins,https://www.proballers.com/es/baloncesto/jugador/73572/pol-molins,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Ignacio Rosa,https://www.proballers.com/es/baloncesto/jugador/70782/ignacio-rosa,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,Hestia Menorca,Marti Corbera Busqueta,https://www.proballers.com/es/baloncesto/jugador/308968/marti-corbera-busqueta,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca/2025
2025-2026,HLA Alicante,Kevin Larsen,https://www.proballers.com/es/baloncesto/jugador/39872/kevin-larsen,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Jordan Walker,https://www.proballers.com/es/baloncesto/jugador/191207/jordan-walker,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Mike Torres,https://www.proballers.com/es/baloncesto/jugador/73618/mike-torres,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Alejandro Jorda,https://www.proballers.com/es/baloncesto/jugador/66585/alejandro-jorda,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Tucker Richardson,https://www.proballers.com/es/baloncesto/jugador/178432/tucker-richardson,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Deng Geu,https://www.proballers.com/es/baloncesto/jugador/178419/deng-geu,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Unai Mendicote Rubio,https://www.proballers.com/es/baloncesto/jugador/67768/unai-mendicote-rubio,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Sebastian Aris Ceccardi,https://www.proballers.com/es/baloncesto/jugador/293000/sebastian-aris-ceccardi,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Jean-Marc Mwema,https://www.proballers.com/es/baloncesto/jugador/22471/jean-marc-mwema,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Brad Davison,https://www.proballers.com/es/baloncesto/jugador/178749/brad-davison,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Boubacar Coulibaly,https://www.proballers.com/es/baloncesto/jugador/234494/boubacar-coulibaly,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Sergio Llorente,https://www.proballers.com/es/baloncesto/jugador/52264/sergio-llorente,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,HLA Alicante,Ismael Tamba,https://www.proballers.com/es/baloncesto/jugador/179738/ismael-tamba,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2025
2025-2026,Leyma Coruña,Paul Jorgensen,https://www.proballers.com/es/baloncesto/jugador/181165/paul-jorgensen,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Caio Pacheco,https://www.proballers.com/es/baloncesto/jugador/179451/caio-pacheco,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Jacobo Diaz,https://www.proballers.com/es/baloncesto/jugador/13922/jacobo-diaz,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Ilimane Diop,https://www.proballers.com/es/baloncesto/jugador/15792/ilimane-diop,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Joe Cremo,https://www.proballers.com/es/baloncesto/jugador/178625/joe-cremo,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Didac Cuevas,https://www.proballers.com/es/baloncesto/jugador/70720/didac-cuevas,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Yoanki Mensia,https://www.proballers.com/es/baloncesto/jugador/74627/yoanki-mensia,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Abdou Thiam,https://www.proballers.com/es/baloncesto/jugador/181160/abdou-thiam,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Guillem Jou,https://www.proballers.com/es/baloncesto/jugador/68710/guillem-jou,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Dino Radoncic,https://www.proballers.com/es/baloncesto/jugador/68610/dino-radoncic,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Danilo Brnovic,https://www.proballers.com/es/baloncesto/jugador/67749/danilo-brnovic,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Braz Macachi,https://www.proballers.com/es/baloncesto/jugador/278255/braz-macachi,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Carlos Varela Romero,https://www.proballers.com/es/baloncesto/jugador/300073/carlos-varela-romero,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Leyma Coruña,Manuel Oillataguerre,https://www.proballers.com/es/baloncesto/jugador/300404/manuel-oillataguerre,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2025
2025-2026,Melilla Ciudad Del Deporte 1,Ivan Cruz,https://www.proballers.com/es/baloncesto/jugador/24482/ivan-cruz,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Mustapha Heron,https://www.proballers.com/es/baloncesto/jugador/76291/mustapha-heron,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Darel Poirier,https://www.proballers.com/es/baloncesto/jugador/62789/darel-poirier,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Christian Diaz,https://www.proballers.com/es/baloncesto/jugador/11659/christian-diaz,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Javier Garcia,https://www.proballers.com/es/baloncesto/jugador/75030/javier-garcia,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Ludgy Debaut,https://www.proballers.com/es/baloncesto/jugador/188814/ludgy-debaut,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Pablo Cordoba,https://www.proballers.com/es/baloncesto/jugador/174470/pablo-cordoba,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Roberts Stumbris,https://www.proballers.com/es/baloncesto/jugador/54969/roberts-stumbris,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Morgan Stilma,https://www.proballers.com/es/baloncesto/jugador/175571/morgan-stilma,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Pavlo Krutous,https://www.proballers.com/es/baloncesto/jugador/40357/pavlo-krutous,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Jeffrey Godspower,https://www.proballers.com/es/baloncesto/jugador/175997/jeffrey-godspower,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Melilla Ciudad Del Deporte 1,Stefan Peno,https://www.proballers.com/es/baloncesto/jugador/57224/stefan-peno,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2025
2025-2026,Obradoiro CAB,Alex Barcello,https://www.proballers.com/es/baloncesto/jugador/192411/alex-barcello,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Leo Westermann,https://www.proballers.com/es/baloncesto/jugador/45531/leo-westermann,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Felipe Dos Anjos,https://www.proballers.com/es/baloncesto/jugador/271969/felipe-dos-anjos,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Yunio Barrueta,https://www.proballers.com/es/baloncesto/jugador/72283/yunio-barrueta,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Olle Lundqvist,https://www.proballers.com/es/baloncesto/jugador/65842/olle-lundqvist,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Dejan Kravic,https://www.proballers.com/es/baloncesto/jugador/66342/dejan-kravic,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Sergi Quintela,https://www.proballers.com/es/baloncesto/jugador/66577/sergi-quintela,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Diogo Brito,https://www.proballers.com/es/baloncesto/jugador/57447/diogo-brito,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Denzel Andersson,https://www.proballers.com/es/baloncesto/jugador/66971/denzel-andersson,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Alejandro Galan,https://www.proballers.com/es/baloncesto/jugador/67764/alejandro-galan,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Goran Huskic,https://www.proballers.com/es/baloncesto/jugador/61654/goran-huskic,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Micah Speight,https://www.proballers.com/es/baloncesto/jugador/212426/micah-speight,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Aitor Etxeguren,https://www.proballers.com/es/baloncesto/jugador/271856/aitor-etxeguren,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Alonso Grela Rojas,https://www.proballers.com/es/baloncesto/jugador/291389/alonso-grela-rojas,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Obradoiro CAB,Rodrigo Diaz,https://www.proballers.com/es/baloncesto/jugador/269219/rodrigo-diaz,https://www.proballers.com/es/baloncesto/equipo/1986/monbus-obradoiro/2025
2025-2026,Movistar Estudiantes,Jayson Granger,https://www.proballers.com/es/baloncesto/jugador/47605/jayson-granger,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Omar Silverio Grullon,https://www.proballers.com/es/baloncesto/jugador/300074/omar-silverio-grullon,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Sasu Salin,https://www.proballers.com/es/baloncesto/jugador/48277/sasu-salin,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Tanner McGrew,https://www.proballers.com/es/baloncesto/jugador/72492/tanner-mcgrew,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Patricio Garino,https://www.proballers.com/es/baloncesto/jugador/56986/patricio-garino,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Lotanna Nwogbo,https://www.proballers.com/es/baloncesto/jugador/74294/lotanna-nwogbo,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Juan Vaulet,https://www.proballers.com/es/baloncesto/jugador/56821/juan-vaulet,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Goran Filipovic,https://www.proballers.com/es/baloncesto/jugador/16086/goran-filipovic,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Hansel Atencia,https://www.proballers.com/es/baloncesto/jugador/183472/hansel-atencia,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Amida Brimah,https://www.proballers.com/es/baloncesto/jugador/12159/amida-brimah,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Asier Gonzalez Perez,https://www.proballers.com/es/baloncesto/jugador/276981/asier-gonzalez-perez,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Lucas Nicolas Giovannetti,https://www.proballers.com/es/baloncesto/jugador/276843/lucas-nicolas-giovannetti,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Miguel Sola Idrisu,https://www.proballers.com/es/baloncesto/jugador/300067/miguel-sola-idrisu,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,Movistar Estudiantes,Hugo Lopez,https://www.proballers.com/es/baloncesto/jugador/238664/hugo-lopez,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2025
2025-2026,CB Ourense,Gabe Kalscheur,https://www.proballers.com/es/baloncesto/jugador/178592/gabe-kalscheur,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Rafael Lisboa,https://www.proballers.com/es/baloncesto/jugador/175437/rafael-lisboa,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Chinedu Okanu,https://www.proballers.com/es/baloncesto/jugador/233786/chinedu-okanu,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Sean McDonnell,https://www.proballers.com/es/baloncesto/jugador/183209/sean-mcdonnell,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Kentwan Smith,https://www.proballers.com/es/baloncesto/jugador/70550/kentwan-smith,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Carlos Jurgens,https://www.proballers.com/es/baloncesto/jugador/65743/carlos-jurgens,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Martin Fernandez,https://www.proballers.com/es/baloncesto/jugador/206824/martin-fernandez,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Isaac Vazquez Perez,https://www.proballers.com/es/baloncesto/jugador/293163/isaac-vazquez-perez,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Martin Iglesias,https://www.proballers.com/es/baloncesto/jugador/212395/martin-iglesias,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Romaro Gill,https://www.proballers.com/es/baloncesto/jugador/178567/romaro-gill,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Sergi Huguet,https://www.proballers.com/es/baloncesto/jugador/206893/sergi-huguet,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,CB Ourense,Diogo Seixas,https://www.proballers.com/es/baloncesto/jugador/180170/diogo-seixas,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2025
2025-2026,Palma Basquet Mallorca,Duda Sanadze,https://www.proballers.com/es/baloncesto/jugador/39263/duda-sanadze,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Hansel Atencia,https://www.proballers.com/es/baloncesto/jugador/183472/hansel-atencia,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Joan Feliu,https://www.proballers.com/es/baloncesto/jugador/232203/joan-feliu,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Nuno Sa,https://www.proballers.com/es/baloncesto/jugador/64064/nuno-sa,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Jesus Carralero,https://www.proballers.com/es/baloncesto/jugador/183953/jesus-carralero,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Tray Hollowell,https://www.proballers.com/es/baloncesto/jugador/178581/tray-hollowell,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Angel Comendador Femenias,https://www.proballers.com/es/baloncesto/jugador/277482/angel-comendador-femenias,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Matthew Frierson,https://www.proballers.com/es/baloncesto/jugador/210240/matthew-frierson,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Golden Dike,https://www.proballers.com/es/baloncesto/jugador/70724/golden-dike,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Archange Izaw Bolavie,https://www.proballers.com/es/baloncesto/jugador/181178/archange-izaw-bolavie,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Ismael Hani Massoud Rodriguez,https://www.proballers.com/es/baloncesto/jugador/300072/ismael-hani-massoud-rodriguez,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Ander Urdiain,https://www.proballers.com/es/baloncesto/jugador/177986/ander-urdiain,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Danny Agbelese,https://www.proballers.com/es/baloncesto/jugador/39058/danny-agbelese,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Alessandro Scariolo,https://www.proballers.com/es/baloncesto/jugador/75025/alessandro-scariolo,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Adrian Chapela,https://www.proballers.com/es/baloncesto/jugador/57958/adrian-chapela,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Marinus N'guessan,https://www.proballers.com/es/baloncesto/jugador/68177/marinus-n-guessan,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Josh Roberts,https://www.proballers.com/es/baloncesto/jugador/189366/josh-roberts,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Alex Almenta Macias,https://www.proballers.com/es/baloncesto/jugador/300405/alex-almenta-macias,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palma Basquet Mallorca,Ruben Vicente,https://www.proballers.com/es/baloncesto/jugador/212389/ruben-vicente,https://www.proballers.com/es/baloncesto/equipo/15213/palma-basquet-mallorca/2025
2025-2026,Palencia,Alec Wintering,https://www.proballers.com/es/baloncesto/jugador/174660/alec-wintering,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Adam Kunkel,https://www.proballers.com/es/baloncesto/jugador/178488/adam-kunkel,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Josip Vrankic,https://www.proballers.com/es/baloncesto/jugador/192467/josip-vrankic,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Ingus Jakovics,https://www.proballers.com/es/baloncesto/jugador/17296/ingus-jakovics,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Stephen Ugochukwu,https://www.proballers.com/es/baloncesto/jugador/178126/stephen-ugochukwu,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Tobias Borg,https://www.proballers.com/es/baloncesto/jugador/52032/tobias-borg,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Mathieu Kamba,https://www.proballers.com/es/baloncesto/jugador/178050/mathieu-kamba,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Manuel Rodriguez,https://www.proballers.com/es/baloncesto/jugador/47891/manuel-rodriguez,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Mladen Armus,https://www.proballers.com/es/baloncesto/jugador/63649/mladen-armus,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Alvaro Munoz,https://www.proballers.com/es/baloncesto/jugador/13419/alvaro-munoz,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Xabier Oroz,https://www.proballers.com/es/baloncesto/jugador/57247/xabier-oroz,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,Palencia,Jose Maria Gonzalez,https://www.proballers.com/es/baloncesto/jugador/36074/jose-maria-gonzalez,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2025
2025-2026,UBU Tizona Burgos,Gerard Jofresa,https://www.proballers.com/es/baloncesto/jugador/245128/gerard-jofresa,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos/2025
2025-2026,UBU Tizona Burgos,Ramon Vila,https://www.proballers.com/es/baloncesto/jugador/62877/ramon-vila,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos/2025
2025-2026,UBU Tizona Burgos,Marquis Jackson,https://www.proballers.com/es/baloncesto/jugador/178099/marquis-jackson,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos/2025
2025-2026,UBU Tizona Burgos,Arnau Parrado,https://www.proballers.com/es/baloncesto/jugador/70723/arnau-parrado,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos/2025
2025-2026,UBU Tizona Burgos,Andy Huelves,https://www.proballers.com/es/baloncesto/jugador/273235/andy-huelves,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos/2025
2025-2026,UBU Tizona Burgos,Rodrigo Seoane,https://www.proballers.com/es/baloncesto/jugador/180857/rodrigo-seoane,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos/2025
2025-2026,UBU Tizona Burgos,Jan Zidek,https://www.proballers.com/es/baloncesto/jugador/71537/jan-zidek,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos/2025
2025-2026,UBU Tizona Burgos,Alberto Alonso,https://www.proballers.com/es/baloncesto/jugador/177673/alberto-alonso,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos/2025
2025-2026,UBU Tizona Burgos,Gabriel Gil Garcia,https://www.proballers.com/es/baloncesto/jugador/245148/gabriel-gil-garcia,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos/2025
